PaymentID,OrderID,CustomerID,Amount,Method,Date
PAY0000378,ORD0131246,CUST026993,35631.56,UPI,2023-07-02
PAY0000379,ORD0060778,CUST023216,64372.14,Net Banking,2023-07-02
PAY0000380,ORD0196298,CUST029734,36068.46,Wallet,2023-07-02
PAY0000381,ORD0089659,CUST013634,66592.18,EMI,2023-07-02
PAY0000382,ORD0085674,CUST040143,125489.48,EMI,2023-07-02
PAY0000383,ORD0143697,CUST000409,90983.1,Wallet,2023-07-02
PAY0000384,ORD0078574,CUST031650,18063.95,Net Banking,2023-07-02
PAY0000385,ORD0053671,CUST028396,97665.59,Wallet,2023-07-02
PAY0000386,ORD0147228,CUST001633,65272.38,Wallet,2023-07-02
PAY0000387,ORD0016947,CUST048863,59022.01,EMI,2023-07-02
PAY0000388,ORD0065960,CUST021221,125489.48,Debit Card,2023-07-02
PAY0000389,ORD0202035,CUST022400,47611.3,Wallet,2023-07-02
PAY0000390,ORD0153766,CUST031523,19337.35,UPI,2023-07-02
PAY0000391,ORD0235294,CUST035651,24420.18,Net Banking,2023-07-02
PAY0000392,ORD0114979,CUST008282,56937.8,Wallet,2023-07-02
PAY0000393,ORD0163449,CUST025426,19499.68,Debit Card,2023-07-02
PAY0000394,ORD0228667,CUST023857,90716.67,Net Banking,2023-07-02
PAY0000395,ORD0246921,CUST046565,17278.29,Wallet,2023-07-02
PAY0000396,ORD0077256,CUST008868,37753.0,EMI,2023-07-02
PAY0000397,ORD0136236,CUST031393,44635.83,Net Banking,2023-07-02
PAY0000398,ORD0123213,CUST027385,39099.18,Cash,2023-07-02
PAY0000399,ORD0154442,CUST006116,8872.43,Cash,2023-07-02
PAY0000400,ORD0075490,CUST011878,29877.28,Net Banking,2023-07-02
PAY0000401,ORD0085644,CUST004992,69798.24,Net Banking,2023-07-02
PAY0000402,ORD0163447,CUST022745,23467.34,EMI,2023-07-02
PAY0000403,ORD0135186,CUST049943,35897.99,EMI,2023-07-02
PAY0000404,ORD0060596,CUST020156,66430.09,Wallet,2023-07-02
PAY0000405,ORD0075811,CUST000196,77414.18,Debit Card,2023-07-02
PAY0000406,ORD0029465,CUST030932,125489.48,EMI,2023-07-02
PAY0000407,ORD0064826,CUST019512,149269.26,Credit Card,2023-07-02
PAY0000408,ORD0097669,CUST015172,75602.29,Debit Card,2023-07-02
PAY0000409,ORD0131751,CUST039053,91485.77,Wallet,2023-07-02
PAY0000410,ORD0215148,CUST003659,34148.79,Wallet,2023-07-02
PAY0000411,ORD0165578,CUST046710,34101.49,Debit Card,2023-07-02
PAY0000412,ORD0084173,CUST001064,18490.87,Cash,2023-07-02
PAY0000413,ORD0023296,CUST040715,120201.18,EMI,2023-07-02
PAY0000414,ORD0145868,CUST019989,58132.05,Credit Card,2023-07-02
PAY0000415,ORD0028314,CUST031145,150841.26,UPI,2023-07-02
PAY0000416,ORD0017588,CUST002712,22999.85,Credit Card,2023-07-02
PAY0000417,ORD0222569,CUST046251,64754.64,Cash,2023-07-02
PAY0000418,ORD0233284,CUST005102,112413.95,Wallet,2023-07-02
PAY0000419,ORD0200374,CUST020237,37294.38,Net Banking,2023-07-02
PAY0000420,ORD0247413,CUST021008,53502.09,Net Banking,2023-07-02
PAY0000421,ORD0199115,CUST033499,72398.34,UPI,2023-07-02
PAY0000422,ORD0029646,CUST018280,124883.96,Debit Card,2023-07-02
PAY0000423,ORD0165375,CUST048012,92823.06,Debit Card,2023-07-02
PAY0000424,ORD0153964,CUST019693,145776.66,EMI,2023-07-02
PAY0000425,ORD0208566,CUST003429,31208.87,Wallet,2023-07-02
PAY0000426,ORD0126578,CUST024688,66041.98,Wallet,2023-07-02
PAY0000427,ORD0022570,CUST044508,142373.76,Debit Card,2023-07-02
PAY0000428,ORD0072373,CUST010383,40377.58,EMI,2023-07-02
PAY0000429,ORD0006202,CUST020651,38707.09,Net Banking,2023-07-02
PAY0000430,ORD0013671,CUST009893,37853.51,UPI,2023-07-02
PAY0000431,ORD0160623,CUST033460,39353.36,Credit Card,2023-07-02
PAY0000432,ORD0066583,CUST008979,28783.72,Credit Card,2023-07-02
PAY0000433,ORD0160852,CUST038018,25661.46,EMI,2023-07-02
PAY0000434,ORD0249399,CUST046079,28850.46,UPI,2023-07-02
PAY0000435,ORD0088591,CUST003693,96703.93,Cash,2023-07-02
PAY0000436,ORD0186244,CUST016774,13924.89,UPI,2023-07-02
PAY0000437,ORD0035008,CUST009170,28979.02,Debit Card,2023-07-02
PAY0000438,ORD0018945,CUST023493,96647.09,EMI,2023-07-02
PAY0000439,ORD0226056,CUST037489,126447.29,Cash,2023-07-02
PAY0000440,ORD0232529,CUST002125,93967.71,Credit Card,2023-07-02
PAY0000441,ORD0160013,CUST026167,45015.32,Net Banking,2023-07-02
PAY0000442,ORD0024701,CUST007802,9197.35,Cash,2023-07-02
PAY0000443,ORD0156589,CUST020927,65838.09,Wallet,2023-07-02
PAY0000444,ORD0120479,CUST015424,118315.71,Debit Card,2023-07-02
PAY0000445,ORD0241662,CUST021298,18256.26,UPI,2023-07-02
PAY0000446,ORD0097081,CUST027210,21336.97,Net Banking,2023-07-02
PAY0000447,ORD0109582,CUST028848,159764.3,Wallet,2023-07-02
PAY0000448,ORD0177420,CUST017451,34712.14,EMI,2023-07-02
PAY0000449,ORD0164738,CUST022115,139245.67,UPI,2023-07-02
PAY0000450,ORD0008793,CUST027819,24340.03,UPI,2023-07-03
PAY0000451,ORD0048141,CUST006072,73595.68,UPI,2023-07-03
PAY0000452,ORD0238208,CUST009544,59690.78,UPI,2023-07-03
PAY0000453,ORD0088480,CUST044289,85249.94,UPI,2023-07-03
PAY0000454,ORD0144073,CUST043694,11601.88,Wallet,2023-07-03
PAY0000455,ORD0121085,CUST011828,62613.04,Net Banking,2023-07-03
PAY0000456,ORD0116547,CUST034686,52772.6,Net Banking,2023-07-03
PAY0000457,ORD0099958,CUST020967,100786.8,EMI,2023-07-03
PAY0000458,ORD0095162,CUST007622,26971.46,Credit Card,2023-07-03
PAY0000459,ORD0215797,CUST028665,92298.36,Credit Card,2023-07-03
PAY0000460,ORD0166182,CUST011629,30476.83,UPI,2023-07-03
PAY0000461,ORD0155818,CUST013198,103756.83,Cash,2023-07-03
PAY0000462,ORD0238038,CUST047996,69009.13,Net Banking,2023-07-03
PAY0000463,ORD0233778,CUST020998,90716.67,Net Banking,2023-07-03
PAY0000464,ORD0144779,CUST031216,116997.31,UPI,2023-07-03
PAY0000465,ORD0188340,CUST020245,59625.27,Debit Card,2023-07-03
PAY0000466,ORD0202151,CUST028397,137521.67,Cash,2023-07-03
PAY0000467,ORD0097666,CUST038494,47897.82,Wallet,2023-07-03
PAY0000468,ORD0103777,CUST022149,50724.08,Debit Card,2023-07-03
PAY0000469,ORD0036688,CUST035624,92610.74,Credit Card,2023-07-03
PAY0000470,ORD0225363,CUST039446,158745.34,Credit Card,2023-07-03
PAY0000471,ORD0182683,CUST035729,75236.85,Credit Card,2023-07-03
PAY0000472,ORD0036618,CUST029261,21494.22,UPI,2023-07-03
PAY0000473,ORD0194592,CUST046900,156693.31,UPI,2023-07-03
PAY0000474,ORD0037473,CUST039918,63792.3,Cash,2023-07-03
PAY0000475,ORD0009108,CUST004660,124883.96,Credit Card,2023-07-03
PAY0000476,ORD0085970,CUST018231,29611.88,UPI,2023-07-03
PAY0000477,ORD0217703,CUST012593,28165.77,Wallet,2023-07-03
PAY0000478,ORD0053929,CUST009891,28393.52,Credit Card,2023-07-03
PAY0000479,ORD0174786,CUST028436,63681.62,Credit Card,2023-07-03
PAY0000480,ORD0084699,CUST008145,32499.74,Debit Card,2023-07-03
PAY0000481,ORD0244503,CUST006751,53441.6,UPI,2023-07-03
PAY0000482,ORD0101455,CUST046074,39794.85,Cash,2023-07-03
PAY0000483,ORD0078754,CUST039889,18490.87,EMI,2023-07-03
PAY0000484,ORD0095229,CUST000882,35439.74,Net Banking,2023-07-03
PAY0000485,ORD0157119,CUST024715,116997.31,Net Banking,2023-07-03
PAY0000486,ORD0155075,CUST006366,27430.16,Debit Card,2023-07-03
PAY0000487,ORD0115487,CUST000016,97665.59,EMI,2023-07-03
PAY0000488,ORD0244029,CUST039624,34603.34,Cash,2023-07-03
PAY0000489,ORD0107010,CUST025530,58469.52,Net Banking,2023-07-03
PAY0000490,ORD0235178,CUST039891,29611.88,Cash,2023-07-03
PAY0000491,ORD0018859,CUST038265,19346.55,Net Banking,2023-07-03
PAY0000492,ORD0169882,CUST040038,12929.88,Net Banking,2023-07-03
PAY0000493,ORD0033504,CUST020176,91208.38,Net Banking,2023-07-03
PAY0000494,ORD0228401,CUST031670,50116.83,Credit Card,2023-07-03
PAY0000495,ORD0016585,CUST019593,90716.67,Credit Card,2023-07-03
PAY0000496,ORD0224995,CUST008756,15263.9,Net Banking,2023-07-03
PAY0000497,ORD0151439,CUST030637,38442.63,EMI,2023-07-03
PAY0000498,ORD0156950,CUST043408,23948.91,EMI,2023-07-03
PAY0000499,ORD0148751,CUST044360,14481.81,Credit Card,2023-07-03
PAY0000500,ORD0062664,CUST012698,82594.56,Cash,2023-07-03
PAY0000501,ORD0040747,CUST032960,23367.4,Debit Card,2023-07-03
PAY0000502,ORD0041772,CUST001166,9435.51,UPI,2023-07-03
PAY0000503,ORD0114822,CUST019989,78564.86,Wallet,2023-07-03
PAY0000504,ORD0162000,CUST009972,70357.52,Cash,2023-07-03
PAY0000505,ORD0027363,CUST037065,130450.34,Wallet,2023-07-03
PAY0000506,ORD0126029,CUST000356,62487.35,Credit Card,2023-07-03
PAY0000507,ORD0130474,CUST034197,53678.5,Cash,2023-07-03
PAY0000508,ORD0212680,CUST041755,137521.67,UPI,2023-07-03
PAY0000509,ORD0191446,CUST040411,64701.52,Cash,2023-07-03
PAY0000510,ORD0057691,CUST015722,85391.62,Debit Card,2023-07-03
PAY0000511,ORD0142548,CUST029670,24440.4,UPI,2023-07-03
PAY0000512,ORD0018382,CUST002374,21494.22,Wallet,2023-07-03
PAY0000513,ORD0181298,CUST020566,61446.94,Wallet,2023-07-03
PAY0000514,ORD0072240,CUST006807,25377.43,Cash,2023-07-03
PAY0000515,ORD0106873,CUST014871,30819.97,UPI,2023-07-03
PAY0000516,ORD0003753,CUST014145,151196.06,Net Banking,2023-07-03
PAY0000517,ORD0093123,CUST002552,16305.81,UPI,2023-07-03
PAY0000518,ORD0085758,CUST036418,131485.97,Debit Card,2023-07-03
PAY0000519,ORD0017255,CUST040936,11610.23,Wallet,2023-07-03
PAY0000520,ORD0175732,CUST049746,14235.89,EMI,2023-07-03
PAY0000521,ORD0130659,CUST013732,68583.71,Credit Card,2023-07-03
PAY0000522,ORD0200212,CUST026061,47694.22,Debit Card,2023-07-03
PAY0000523,ORD0126081,CUST018363,29435.88,Credit Card,2023-07-03
PAY0000524,ORD0166053,CUST029436,102090.7,EMI,2023-07-03
PAY0000525,ORD0163282,CUST021263,46934.68,Wallet,2023-07-03
PAY0000526,ORD0109474,CUST039940,37753.0,Wallet,2023-07-03
PAY0000527,ORD0104351,CUST035006,35903.32,Cash,2023-07-03
PAY0000528,ORD0101595,CUST005998,142857.7,Credit Card,2023-07-03
PAY0000529,ORD0233169,CUST043378,28979.02,Credit Card,2023-07-03
PAY0000530,ORD0093179,CUST017367,45717.23,Credit Card,2023-07-03
PAY0000531,ORD0096669,CUST046811,63681.62,EMI,2023-07-03
PAY0000532,ORD0110538,CUST019756,66598.7,Credit Card,2023-07-03
PAY0000533,ORD0086120,CUST027159,16612.04,EMI,2023-07-03
PAY0000534,ORD0029638,CUST015667,53007.74,Wallet,2023-07-03
PAY0000535,ORD0096193,CUST023860,66041.98,UPI,2023-07-03
PAY0000536,ORD0016722,CUST004563,74580.0,UPI,2023-07-03
PAY0000537,ORD0175661,CUST015525,64701.52,Cash,2023-07-03
PAY0000538,ORD0117984,CUST033923,156693.31,Net Banking,2023-07-03
PAY0000539,ORD0029796,CUST025481,51801.71,Cash,2023-07-03
PAY0000540,ORD0140765,CUST035826,32459.11,EMI,2023-07-03
PAY0000541,ORD0205435,CUST008320,18749.24,Cash,2023-07-03
PAY0000542,ORD0054682,CUST000987,92056.86,Debit Card,2023-07-03
PAY0000543,ORD0245319,CUST013777,60352.16,Wallet,2023-07-03
PAY0000544,ORD0166139,CUST036536,78844.58,Debit Card,2023-07-03
PAY0000545,ORD0195677,CUST022069,15263.9,UPI,2023-07-03
PAY0000546,ORD0058223,CUST008278,68577.21,Net Banking,2023-07-03
PAY0000547,ORD0024646,CUST032331,59951.3,Wallet,2023-07-03
PAY0000548,ORD0127098,CUST025282,59951.3,UPI,2023-07-03
PAY0000549,ORD0243921,CUST018411,65838.09,Cash,2023-07-03
PAY0000550,ORD0221222,CUST034174,140853.91,Credit Card,2023-07-03
PAY0000551,ORD0001750,CUST047435,100786.8,Wallet,2023-07-03
PAY0000552,ORD0064161,CUST049033,36218.42,EMI,2023-07-03
PAY0000553,ORD0080787,CUST000767,21246.91,Debit Card,2023-07-03
PAY0000554,ORD0086317,CUST025556,16173.74,UPI,2023-07-03
PAY0000555,ORD0154153,CUST018411,96681.38,Net Banking,2023-07-03
PAY0000556,ORD0140256,CUST017877,49308.34,UPI,2023-07-03
PAY0000557,ORD0213624,CUST012907,83027.08,EMI,2023-07-03
PAY0000558,ORD0136582,CUST024958,35193.47,Wallet,2023-07-03
PAY0000559,ORD0122936,CUST000589,24440.4,UPI,2023-07-03
PAY0000560,ORD0092510,CUST043401,37210.02,Debit Card,2023-07-03
PAY0000561,ORD0086324,CUST042727,42654.16,Debit Card,2023-07-03
PAY0000562,ORD0182665,CUST025970,27895.4,Debit Card,2023-07-03
PAY0000563,ORD0024028,CUST022342,38096.27,Debit Card,2023-07-03
PAY0000564,ORD0223670,CUST012119,39350.24,Debit Card,2023-07-03
PAY0000565,ORD0242967,CUST037451,23660.43,Net Banking,2023-07-03
PAY0000566,ORD0172451,CUST013908,23889.97,Debit Card,2023-07-03
PAY0000567,ORD0091237,CUST014024,105512.4,Cash,2023-07-03
PAY0000568,ORD0163857,CUST016854,62842.46,Credit Card,2023-07-03
PAY0000569,ORD0124556,CUST018604,65037.48,Cash,2023-07-03
PAY0000570,ORD0206413,CUST008136,18960.62,Cash,2023-07-03
PAY0000571,ORD0214504,CUST032537,62417.74,Cash,2023-07-03
PAY0000572,ORD0185683,CUST005151,79265.28,Net Banking,2023-07-03
PAY0000573,ORD0194927,CUST013498,9714.62,EMI,2023-07-03
PAY0000574,ORD0016024,CUST049824,57433.97,Cash,2023-07-03
PAY0000575,ORD0071400,CUST014914,31434.28,Credit Card,2023-07-03
PAY0000576,ORD0218022,CUST002737,85523.52,UPI,2023-07-03
PAY0000577,ORD0205516,CUST037410,53649.69,Cash,2023-07-03
PAY0000578,ORD0066094,CUST000133,54296.07,Credit Card,2023-07-03
PAY0000579,ORD0108427,CUST015165,66443.69,UPI,2023-07-03
PAY0000580,ORD0024083,CUST000449,53649.69,Debit Card,2023-07-03
PAY0000581,ORD0234563,CUST008710,66223.44,Wallet,2023-07-03
PAY0000582,ORD0228242,CUST005962,48646.17,EMI,2023-07-03
PAY0000583,ORD0126937,CUST037329,95238.24,Credit Card,2023-07-03
PAY0000584,ORD0061430,CUST005973,28663.68,Debit Card,2023-07-03
PAY0000585,ORD0131181,CUST047521,69186.26,UPI,2023-07-03
PAY0000586,ORD0020867,CUST047155,22442.46,Wallet,2023-07-03
PAY0000587,ORD0212223,CUST036630,37515.5,Credit Card,2023-07-03
PAY0000588,ORD0200471,CUST019693,96703.93,UPI,2023-07-03
PAY0000589,ORD0018534,CUST032430,41353.48,Wallet,2023-07-03
PAY0000590,ORD0033329,CUST046888,41376.01,Credit Card,2023-07-03
PAY0000591,ORD0074270,CUST026455,36781.96,Cash,2023-07-03
PAY0000592,ORD0143128,CUST036883,18275.54,Credit Card,2023-07-03
PAY0000593,ORD0230458,CUST005832,71795.98,Debit Card,2023-07-03
PAY0000594,ORD0139711,CUST031617,40793.79,UPI,2023-07-03
PAY0000595,ORD0010633,CUST044793,20955.74,Debit Card,2023-07-03
PAY0000596,ORD0023097,CUST018115,154638.85,Net Banking,2023-07-03
PAY0000597,ORD0178853,CUST001328,47611.3,EMI,2023-07-03
PAY0000598,ORD0144038,CUST040686,82594.56,Net Banking,2023-07-03
PAY0000599,ORD0158723,CUST049319,130683.95,Cash,2023-07-03
PAY0000600,ORD0248247,CUST001513,22339.0,UPI,2023-07-03
PAY0000601,ORD0066420,CUST015802,132355.55,Cash,2023-07-03
PAY0000602,ORD0083136,CUST015686,25859.76,Cash,2023-07-03
PAY0000603,ORD0036496,CUST007761,45015.32,Wallet,2023-07-03
PAY0000604,ORD0060281,CUST038852,100233.66,Net Banking,2023-07-03
PAY0000605,ORD0153776,CUST014629,54352.8,Cash,2023-07-03
PAY0000606,ORD0111746,CUST040233,42322.02,Cash,2023-07-03
PAY0000607,ORD0231344,CUST011629,33111.72,Credit Card,2023-07-03
PAY0000608,ORD0013615,CUST043137,75707.02,UPI,2023-07-03
PAY0000609,ORD0012188,CUST044692,19267.29,Net Banking,2023-07-03
PAY0000610,ORD0246204,CUST003863,64662.98,EMI,2023-07-03
PAY0000611,ORD0205865,CUST045373,91208.38,Wallet,2023-07-03
PAY0000612,ORD0230043,CUST028741,9299.25,EMI,2023-07-03
PAY0000613,ORD0199353,CUST046558,9299.25,UPI,2023-07-03
PAY0000614,ORD0178680,CUST010423,14481.81,Wallet,2023-07-03
PAY0000615,ORD0209719,CUST006902,52788.09,Wallet,2023-07-03
PAY0000616,ORD0226790,CUST012588,69186.26,Wallet,2023-07-03
PAY0000617,ORD0143786,CUST009343,23094.41,Net Banking,2023-07-03
PAY0000618,ORD0069581,CUST024285,59951.3,Debit Card,2023-07-03
PAY0000619,ORD0204255,CUST017707,44634.73,EMI,2023-07-03
PAY0000620,ORD0170279,CUST015832,10906.95,Net Banking,2023-07-03
PAY0000621,ORD0238779,CUST009160,49308.34,Net Banking,2023-07-03
PAY0000622,ORD0046495,CUST010240,27875.14,Net Banking,2023-07-03
PAY0000623,ORD0011595,CUST034435,78564.86,EMI,2023-07-03
PAY0000624,ORD0082058,CUST044067,18256.26,EMI,2023-07-03
PAY0000625,ORD0117004,CUST048194,9197.35,Net Banking,2023-07-03
PAY0000626,ORD0010113,CUST013171,21494.22,EMI,2023-07-03
PAY0000627,ORD0164291,CUST047012,69632.06,EMI,2023-07-03
PAY0000628,ORD0056659,CUST033131,23094.41,Credit Card,2023-07-03
PAY0000629,ORD0173392,CUST046817,124688.05,EMI,2023-07-03
PAY0000630,ORD0051036,CUST033418,28393.52,Cash,2023-07-03
PAY0000631,ORD0238848,CUST047050,32446.81,Net Banking,2023-07-03
PAY0000632,ORD0070013,CUST013240,70386.94,Credit Card,2023-07-03
PAY0000633,ORD0128537,CUST037458,94162.32,Credit Card,2023-07-03
PAY0000634,ORD0111547,CUST016101,36884.91,UPI,2023-07-03
PAY0000635,ORD0186686,CUST019547,18434.74,Cash,2023-07-03
PAY0000636,ORD0071711,CUST048369,51855.89,Net Banking,2023-07-03
PAY0000637,ORD0052591,CUST007125,42994.35,Credit Card,2023-07-03
PAY0000638,ORD0084452,CUST022038,42994.35,Net Banking,2023-07-03
PAY0000639,ORD0034992,CUST029716,106482.45,UPI,2023-07-03
PAY0000640,ORD0115894,CUST034343,32186.07,Wallet,2023-07-03
PAY0000641,ORD0047558,CUST036536,103860.95,UPI,2023-07-03
PAY0000642,ORD0171628,CUST039729,49814.79,Wallet,2023-07-03
PAY0000643,ORD0023369,CUST008499,41986.89,Cash,2023-07-03
PAY0000644,ORD0139537,CUST004467,85391.62,Debit Card,2023-07-03
PAY0000645,ORD0116949,CUST008651,26597.03,Credit Card,2023-07-03
PAY0000646,ORD0178621,CUST025101,15909.69,Cash,2023-07-03
PAY0000647,ORD0003019,CUST032485,40120.56,UPI,2023-07-03
PAY0000648,ORD0230664,CUST037861,60047.38,Cash,2023-07-03
PAY0000649,ORD0129128,CUST028527,106792.76,Wallet,2023-07-03
PAY0000650,ORD0021634,CUST009772,66466.12,EMI,2023-07-03
PAY0000651,ORD0092123,CUST018897,21765.08,Credit Card,2023-07-03
PAY0000652,ORD0197500,CUST034883,94344.16,Cash,2023-07-03
PAY0000653,ORD0083396,CUST038808,29929.21,EMI,2023-07-03
PAY0000654,ORD0123111,CUST015326,131485.97,Net Banking,2023-07-03
PAY0000655,ORD0128592,CUST029851,123550.36,Wallet,2023-07-03
PAY0000656,ORD0068750,CUST002523,69559.73,Net Banking,2023-07-03
PAY0000657,ORD0098227,CUST040587,32563.64,EMI,2023-07-03
PAY0000658,ORD0239828,CUST043977,65575.89,EMI,2023-07-03
PAY0000659,ORD0208895,CUST001822,26234.42,Cash,2023-07-03
PAY0000660,ORD0115844,CUST014391,153837.98,Cash,2023-07-03
PAY0000661,ORD0238302,CUST013650,59210.32,Cash,2023-07-03
PAY0000662,ORD0218607,CUST015748,31434.28,Credit Card,2023-07-03
PAY0000663,ORD0001943,CUST024081,119040.51,Debit Card,2023-07-03
PAY0000664,ORD0219580,CUST019995,154911.8,Credit Card,2023-07-03
PAY0000665,ORD0082660,CUST039230,66592.18,Net Banking,2023-07-03
PAY0000666,ORD0163784,CUST047862,34327.95,Wallet,2023-07-03
PAY0000667,ORD0216862,CUST028608,41425.15,EMI,2023-07-03
PAY0000668,ORD0143820,CUST039865,14539.67,Credit Card,2023-07-03
PAY0000669,ORD0156409,CUST026467,79094.04,Credit Card,2023-07-03
PAY0000670,ORD0011666,CUST007707,29713.22,EMI,2023-07-04
PAY0000671,ORD0145148,CUST042889,152001.2,Debit Card,2023-07-04
PAY0000672,ORD0093021,CUST020911,28850.46,Cash,2023-07-04
PAY0000673,ORD0244786,CUST013988,103802.74,Wallet,2023-07-04
PAY0000674,ORD0141120,CUST044383,123550.36,UPI,2023-07-04
PAY0000675,ORD0074619,CUST003655,60426.14,Net Banking,2023-07-04
PAY0000676,ORD0011703,CUST029478,28468.9,EMI,2023-07-04
PAY0000677,ORD0224912,CUST009563,24340.03,Cash,2023-07-04
PAY0000678,ORD0104656,CUST012376,19429.24,UPI,2023-07-04
PAY0000679,ORD0206274,CUST006883,17492.36,Net Banking,2023-07-04
PAY0000680,ORD0151977,CUST038661,35593.44,EMI,2023-07-04
PAY0000681,ORD0116356,CUST035916,36869.48,Cash,2023-07-04
PAY0000682,ORD0046314,CUST014911,11610.23,Debit Card,2023-07-04
PAY0000683,ORD0103765,CUST042807,53942.92,UPI,2023-07-04
PAY0000684,ORD0138240,CUST000501,68737.48,Cash,2023-07-04
PAY0000685,ORD0156204,CUST035712,95222.6,Cash,2023-07-04
PAY0000686,ORD0172347,CUST041598,21765.08,Net Banking,2023-07-04
PAY0000687,ORD0033436,CUST010971,69079.48,UPI,2023-07-04
PAY0000688,ORD0212125,CUST044791,50724.08,EMI,2023-07-04
PAY0000689,ORD0198447,CUST022187,62279.06,UPI,2023-07-04
PAY0000690,ORD0088746,CUST047050,39350.24,Wallet,2023-07-04
PAY0000691,ORD0058918,CUST028024,37385.02,Wallet,2023-07-04
PAY0000692,ORD0068138,CUST034740,45717.23,UPI,2023-07-04
PAY0000693,ORD0180422,CUST042395,149269.26,Cash,2023-07-04
PAY0000694,ORD0122727,CUST030435,31865.57,Wallet,2023-07-04
PAY0000695,ORD0017004,CUST014293,52185.86,Wallet,2023-07-04
PAY0000696,ORD0177406,CUST038606,29713.22,Debit Card,2023-07-04
PAY0000697,ORD0034965,CUST025933,73823.6,EMI,2023-07-04
PAY0000698,ORD0047166,CUST013646,50116.83,Credit Card,2023-07-04
PAY0000699,ORD0065471,CUST041434,12568.87,UPI,2023-07-04
PAY0000700,ORD0065873,CUST032240,96703.93,Wallet,2023-07-04
PAY0000701,ORD0220869,CUST010425,35897.99,UPI,2023-07-04
PAY0000702,ORD0174164,CUST043977,117003.48,UPI,2023-07-04
PAY0000703,ORD0094916,CUST029400,32078.55,Net Banking,2023-07-04
PAY0000704,ORD0176629,CUST033968,21494.22,Wallet,2023-07-04
PAY0000705,ORD0131434,CUST001866,34816.03,Credit Card,2023-07-04
PAY0000706,ORD0068431,CUST002149,23891.15,Credit Card,2023-07-04
PAY0000707,ORD0098840,CUST017935,103641.61,EMI,2023-07-04
PAY0000708,ORD0043275,CUST042787,52387.58,Debit Card,2023-07-04
PAY0000709,ORD0041987,CUST019686,54647.02,Wallet,2023-07-04
PAY0000710,ORD0123122,CUST045566,26996.97,UPI,2023-07-04
PAY0000711,ORD0085068,CUST008466,159764.3,EMI,2023-07-04
PAY0000712,ORD0202985,CUST031852,35439.74,EMI,2023-07-04
PAY0000713,ORD0107764,CUST018724,66592.18,Net Banking,2023-07-04
PAY0000714,ORD0141467,CUST015699,52788.09,UPI,2023-07-04
PAY0000715,ORD0022463,CUST044258,60594.62,Debit Card,2023-07-04
PAY0000716,ORD0192538,CUST019506,65974.97,Net Banking,2023-07-04
PAY0000717,ORD0200790,CUST032178,42994.35,Debit Card,2023-07-04
PAY0000718,ORD0043300,CUST018767,12843.84,Cash,2023-07-04
PAY0000719,ORD0114882,CUST013850,19267.29,EMI,2023-07-04
PAY0000720,ORD0039808,CUST041317,66466.12,Credit Card,2023-07-04
PAY0000721,ORD0162855,CUST035736,27530.37,Credit Card,2023-07-04
PAY0000722,ORD0134307,CUST017860,123550.36,EMI,2023-07-04
PAY0000723,ORD0123094,CUST038927,61888.62,EMI,2023-07-04
PAY0000724,ORD0232180,CUST030454,40120.56,Net Banking,2023-07-04
PAY0000725,ORD0025298,CUST024836,23950.55,Cash,2023-07-04
PAY0000726,ORD0051596,CUST012518,62279.06,Cash,2023-07-04
PAY0000727,ORD0195206,CUST046212,18256.26,Wallet,2023-07-04
PAY0000728,ORD0202752,CUST012781,52788.07,Cash,2023-07-04
PAY0000729,ORD0110099,CUST001178,63852.38,UPI,2023-07-04
