StoreID,ProductID,StockLevel,ReorderLevel
ST0054,P0546,43,28
ST0054,P0493,0,38
ST0054,P0234,171,26
ST0054,P0566,145,36
ST0054,P0252,99,31
ST0054,P0295,215,37
ST0054,P0420,29,11
ST0054,P0589,100,11
ST0054,P0408,199,20
ST0054,P0206,186,37
ST0054,P0393,213,15
ST0054,P0250,130,35
ST0054,P0283,180,18
ST0054,P0316,113,31
ST0054,P0346,66,21
ST0054,P0152,171,32
ST0054,P0579,139,30
ST0054,P0593,180,22
ST0054,P0509,236,33
ST0054,P0251,232,38
ST0054,P0270,52,39
ST0054,P0463,228,16
ST0055,P0398,0,20
ST0055,P0002,165,33
ST0055,P0442,80,29
ST0055,P0211,237,20
ST0055,P0562,9,12
ST0055,P0590,129,15
ST0055,P0430,211,10
ST0055,P0416,217,26
ST0055,P0207,143,17
ST0055,P0031,150,15
ST0055,P0588,24,12
ST0055,P0375,185,37
ST0055,P0118,0,31
ST0055,P0016,128,11
ST0055,P0103,206,22
ST0055,P0370,129,13
ST0055,P0355,211,22
ST0055,P0287,14,15
ST0055,P0301,64,33
ST0055,P0296,0,23
ST0055,P0138,241,23
ST0055,P0050,225,10
ST0055,P0148,59,19
ST0055,P0192,0,22
ST0055,P0598,112,34
ST0055,P0149,124,14
ST0055,P0178,108,33
ST0055,P0228,0,17
ST0055,P0481,47,22
ST0055,P0294,106,20
ST0055,P0543,244,24
ST0055,P0126,136,27
ST0055,P0471,124,36
ST0055,P0166,241,30
ST0055,P0158,160,15
ST0055,P0424,61,23
ST0055,P0422,100,38
ST0055,P0299,179,35
ST0055,P0551,111,16
ST0055,P0097,23,16
ST0055,P0005,245,26
ST0055,P0485,0,25
ST0055,P0597,3,28
ST0055,P0071,155,22
ST0055,P0576,249,33
ST0055,P0337,48,16
ST0055,P0139,44,28
ST0055,P0557,183,24
ST0055,P0599,74,35
ST0055,P0220,0,14
ST0055,P0078,157,23
ST0055,P0076,211,14
ST0055,P0155,17,30
ST0055,P0122,183,25
ST0055,P0217,123,17
ST0055,P0186,228,39
ST0055,P0092,0,28
ST0055,P0451,104,16
ST0055,P0215,160,12
ST0055,P0396,206,12
ST0055,P0589,226,35
ST0055,P0387,163,24
ST0055,P0547,74,22
ST0055,P0182,83,20
ST0055,P0059,54,31
ST0055,P0379,71,38
ST0055,P0448,32,21
ST0055,P0150,45,16
ST0055,P0546,46,36
ST0055,P0179,204,11
ST0055,P0252,54,15
ST0055,P0347,28,21
ST0055,P0011,46,26
ST0055,P0033,212,39
ST0055,P0081,213,31
ST0055,P0043,34,26
ST0055,P0200,56,34
ST0055,P0566,27,27
ST0055,P0455,149,18
ST0055,P0127,79,24
ST0056,P0458,32,32
ST0056,P0129,60,10
ST0056,P0352,112,15
ST0056,P0037,179,39
ST0056,P0242,245,19
ST0056,P0043,44,29
ST0056,P0386,26,22
ST0056,P0425,24,16
ST0056,P0583,87,33
ST0056,P0415,0,25
ST0056,P0153,237,12
ST0056,P0507,229,36
ST0056,P0086,134,30
ST0056,P0004,165,27
ST0056,P0423,220,34
ST0056,P0436,168,39
ST0056,P0516,88,24
ST0056,P0131,172,33
ST0056,P0298,136,39
ST0056,P0356,137,37
ST0056,P0471,186,26
ST0056,P0246,22,38
ST0056,P0202,208,30
ST0056,P0570,35,36
ST0056,P0184,248,25
ST0056,P0355,179,22
ST0056,P0395,191,15
ST0056,P0192,0,27
ST0056,P0491,191,25
ST0056,P0267,177,14
ST0056,P0490,85,13
ST0056,P0181,53,13
ST0056,P0562,25,12
ST0056,P0319,62,36
ST0056,P0081,41,10
ST0056,P0498,203,10
ST0056,P0084,168,34
ST0056,P0527,189,39
ST0056,P0100,34,16
ST0056,P0089,236,35
ST0056,P0114,150,30
ST0056,P0317,98,23
ST0056,P0494,236,29
ST0056,P0012,0,38
ST0056,P0222,193,22
ST0056,P0524,99,32
ST0056,P0307,11,30
ST0056,P0110,222,14
ST0056,P0054,162,31
ST0056,P0474,127,36
ST0056,P0575,225,34
ST0056,P0443,169,29
ST0056,P0294,65,13
ST0056,P0508,142,24
ST0056,P0120,192,23
ST0056,P0127,113,13
ST0056,P0345,206,31
ST0056,P0280,216,19
ST0056,P0555,158,24
ST0056,P0354,134,35
ST0056,P0249,185,27
ST0056,P0475,165,19
ST0056,P0412,161,31
ST0056,P0035,0,34
ST0056,P0546,36,23
ST0056,P0051,164,34
ST0056,P0430,219,18
ST0056,P0410,111,21
ST0056,P0263,62,28
ST0056,P0520,162,13
ST0056,P0282,41,13
ST0056,P0431,147,34
ST0056,P0421,130,16
ST0056,P0024,58,21
ST0056,P0174,70,14
ST0056,P0399,248,30
ST0056,P0535,199,25
ST0056,P0178,111,19
ST0056,P0224,171,29
ST0056,P0567,212,11
ST0057,P0233,226,27
ST0057,P0011,243,29
ST0057,P0004,116,32
ST0057,P0544,125,16
ST0057,P0046,182,15
ST0057,P0071,137,36
ST0057,P0275,2,33
ST0057,P0542,227,25
ST0057,P0356,38,36
ST0057,P0121,83,35
ST0057,P0231,149,19
ST0057,P0290,216,15
ST0057,P0569,111,12
ST0057,P0034,120,34
ST0057,P0261,56,34
ST0057,P0026,248,30
ST0057,P0167,28,15
ST0057,P0218,56,12
ST0057,P0159,45,30
ST0057,P0450,89,10
ST0057,P0457,249,13
ST0057,P0294,130,37
ST0057,P0452,192,20
ST0057,P0304,93,33
ST0057,P0375,30,36
ST0057,P0496,112,26
ST0057,P0023,136,26
ST0057,P0105,100,33
ST0057,P0500,106,19
ST0057,P0595,20,38
ST0057,P0068,224,38
ST0057,P0163,96,23
ST0057,P0330,92,38
ST0057,P0166,22,13
ST0057,P0049,103,28
ST0057,P0382,8,20
ST0057,P0037,108,31
ST0057,P0066,195,15
ST0057,P0415,0,13
ST0057,P0115,50,27
ST0057,P0083,109,38
ST0057,P0579,158,14
ST0057,P0127,38,12
ST0057,P0035,0,29
ST0057,P0044,222,31
ST0057,P0063,80,33
ST0057,P0227,85,34
ST0057,P0052,130,23
ST0057,P0429,44,35
ST0057,P0148,143,34
ST0057,P0081,117,34
ST0057,P0301,215,39
ST0057,P0175,10,25
ST0057,P0157,0,37
ST0057,P0098,188,36
ST0057,P0096,147,34
ST0057,P0490,80,11
ST0057,P0337,26,21
ST0057,P0062,43,18
ST0057,P0317,86,29
ST0057,P0590,21,37
ST0057,P0363,84,31
ST0057,P0526,122,36
ST0057,P0497,51,18
ST0057,P0566,207,26
ST0057,P0020,44,29
ST0057,P0103,245,32
ST0057,P0215,98,16
ST0057,P0483,117,19
ST0057,P0512,103,23
ST0057,P0354,10,26
ST0057,P0589,57,24
ST0057,P0373,154,39
ST0057,P0397,187,21
ST0057,P0505,140,19
ST0057,P0554,48,37
ST0057,P0384,127,21
ST0057,P0067,75,26
ST0057,P0448,148,17
ST0057,P0047,41,24
ST0058,P0547,224,33
ST0058,P0293,12,27
ST0058,P0146,222,25
ST0058,P0212,132,31
ST0058,P0359,0,26
ST0058,P0474,136,21
ST0058,P0406,64,16
ST0058,P0492,43,19
ST0058,P0456,198,13
ST0058,P0582,116,10
ST0058,P0077,230,37
ST0058,P0593,38,26
ST0058,P0536,135,21
ST0058,P0519,83,23
ST0058,P0255,0,19
ST0058,P0036,203,15
ST0058,P0105,221,11
ST0058,P0463,243,32
ST0058,P0239,172,15
ST0058,P0208,131,33
ST0058,P0052,124,31
ST0058,P0565,102,37
ST0058,P0218,141,13
ST0058,P0352,73,13
ST0058,P0378,19,18
ST0058,P0504,93,30
ST0058,P0238,201,39
ST0058,P0499,230,39
ST0058,P0083,240,13
ST0058,P0502,41,30
ST0058,P0344,106,24
ST0058,P0121,113,25
ST0058,P0076,5,35
ST0058,P0260,142,26
ST0058,P0111,141,26
ST0058,P0100,164,26
ST0058,P0234,194,30
ST0058,P0278,33,33
ST0058,P0540,118,29
ST0058,P0322,28,23
ST0058,P0084,178,31
ST0058,P0075,134,23
ST0058,P0532,127,20
ST0058,P0585,180,16
ST0058,P0512,12,27
ST0058,P0489,137,28
ST0058,P0085,103,10
ST0058,P0580,66,35
ST0058,P0357,66,28
ST0058,P0039,1,15
ST0058,P0241,220,26
ST0058,P0101,80,36
ST0058,P0131,110,17
ST0058,P0432,121,38
ST0058,P0376,6,15
ST0058,P0233,240,39
ST0058,P0535,210,21
ST0058,P0340,10,19
ST0058,P0588,33,12
ST0058,P0028,116,35
ST0058,P0391,202,33
ST0058,P0136,214,31
ST0058,P0087,33,34
ST0058,P0034,211,25
ST0058,P0355,127,35
ST0058,P0468,165,18
ST0058,P0491,54,15
ST0058,P0089,208,36
ST0058,P0190,223,27
ST0058,P0211,59,12
ST0058,P0506,180,35
ST0058,P0155,188,36
ST0058,P0061,5,33
ST0058,P0127,214,26
ST0058,P0326,216,24
ST0058,P0200,3,15
ST0058,P0189,84,38
ST0058,P0268,130,36
ST0058,P0494,23,11
ST0058,P0217,45,32
ST0059,P0130,67,11
ST0059,P0246,151,10
ST0059,P0118,0,16
ST0059,P0374,204,33
ST0059,P0006,37,29
ST0059,P0044,60,20
ST0059,P0411,114,20
ST0059,P0251,1,10
ST0059,P0451,97,26
ST0059,P0457,197,33
ST0059,P0030,64,11
ST0059,P0144,8,26
ST0059,P0254,241,38
ST0059,P0039,152,38
ST0059,P0137,72,23
ST0059,P0556,127,28
ST0059,P0376,183,31
ST0059,P0199,37,31
ST0059,P0111,112,24
ST0059,P0233,65,29
ST0059,P0403,140,16
ST0059,P0041,161,27
ST0059,P0145,0,30
ST0059,P0407,145,29
ST0059,P0333,22,34
ST0059,P0489,57,23
ST0059,P0201,11,12
ST0059,P0399,162,37
ST0059,P0012,0,17
ST0059,P0443,202,32
ST0059,P0194,125,28
ST0059,P0182,93,29
ST0059,P0307,148,22
ST0059,P0186,205,35
ST0059,P0034,106,20
ST0059,P0362,21,31
ST0059,P0561,39,34
ST0059,P0499,151,30
ST0059,P0250,168,11
ST0059,P0127,139,14
ST0059,P0241,219,37
ST0059,P0429,40,29
ST0059,P0007,225,23
ST0059,P0149,19,20
ST0059,P0329,230,26
ST0059,P0235,0,24
ST0059,P0566,134,29
ST0059,P0319,184,20
ST0059,P0053,171,30
ST0059,P0151,48,32
ST0059,P0487,221,31
ST0059,P0216,140,17
ST0059,P0160,176,20
ST0059,P0494,32,26
ST0059,P0520,70,26
ST0059,P0218,133,26
ST0059,P0396,228,24
ST0059,P0455,43,12
ST0059,P0279,135,12
ST0059,P0349,227,13
ST0059,P0491,6,26
ST0059,P0371,219,38
ST0059,P0209,237,24
ST0059,P0509,151,10
ST0059,P0267,152,35
ST0059,P0540,207,38
ST0059,P0077,62,32
ST0059,P0408,56,37
ST0059,P0098,100,25
ST0059,P0190,137,17
ST0059,P0597,34,31
ST0059,P0165,190,16
ST0059,P0337,160,22
ST0059,P0293,232,24
ST0059,P0515,113,28
ST0059,P0416,105,28
ST0059,P0318,171,16
ST0059,P0543,20,18
ST0059,P0495,139,14
ST0059,P0195,4,24
ST0060,P0019,131,14
ST0060,P0127,201,29
ST0060,P0050,215,14
ST0060,P0071,184,29
ST0060,P0328,123,37
ST0060,P0452,212,37
ST0060,P0303,151,18
ST0060,P0021,11,35
ST0060,P0485,0,12
ST0060,P0480,165,29
ST0060,P0033,50,13
ST0060,P0479,0,12
ST0060,P0551,35,21
ST0060,P0082,31,22
ST0060,P0548,174,37
ST0060,P0341,107,26
ST0060,P0086,67,11
ST0060,P0325,193,35
ST0060,P0506,202,17
ST0060,P0302,16,32
ST0060,P0540,89,13
ST0060,P0173,94,26
ST0060,P0152,208,12
ST0060,P0365,113,13
ST0060,P0581,107,18
ST0060,P0363,128,15
ST0060,P0529,154,34
ST0060,P0241,152,35
ST0060,P0293,38,16
ST0060,P0346,39,30
ST0060,P0390,128,23
ST0060,P0584,38,39
ST0060,P0392,11,15
ST0060,P0292,65,34
ST0060,P0240,199,25
ST0060,P0576,99,26
ST0060,P0383,72,18
ST0060,P0205,240,36
ST0060,P0166,57,12
ST0060,P0027,131,28
ST0060,P0156,131,23
ST0060,P0083,133,26
ST0060,P0276,37,24
ST0060,P0249,94,34
ST0060,P0265,141,31
ST0060,P0498,90,22
ST0060,P0313,0,21
ST0060,P0087,178,35
ST0060,P0030,15,12
ST0060,P0245,47,31
ST0060,P0329,90,26
ST0060,P0574,57,13
ST0060,P0146,193,24
ST0060,P0408,82,24
ST0060,P0106,139,30
ST0060,P0565,28,11
ST0060,P0237,111,31
ST0060,P0116,163,38
ST0060,P0424,227,35
ST0060,P0472,40,28
ST0060,P0010,229,11
ST0060,P0512,72,38
ST0060,P0178,100,34
ST0060,P0571,118,21
ST0060,P0199,221,31
ST0060,P0267,140,28
ST0060,P0419,90,23
ST0060,P0280,86,17
ST0060,P0552,116,34
ST0060,P0454,0,12
ST0060,P0323,22,20
ST0060,P0477,93,24
ST0060,P0580,63,25
ST0060,P0378,174,15
ST0060,P0164,136,11
ST0060,P0594,0,18
ST0060,P0493,0,30
ST0060,P0380,74,36
ST0060,P0546,114,32
ST0060,P0437,0,11
