OrderID,CustomerID,Date,ProductID,Quantity,Price,TotalAmount,StoreID,OrderStatus
ORD0106829,CUST043183,2023-07-02,P0087,2,50724.08,101448.16,ST0058,Completed
ORD0198518,CUST040204,2023-07-02,P0353,1,18553.92,18553.92,ST0060,Completed
ORD0054390,CUST007773,2023-07-02,P0376,1,159348.79,159348.79,ST0038,Completed
ORD0214362,CUST029583,2023-07-02,P0010,2,11955.28,23910.56,ST0053,Completed
ORD0061102,CUST032370,2023-07-02,P0569,1,117003.48,117003.48,ST0037,Completed
ORD0081890,CUST033632,2023-07-02,P0367,1,21952.51,21952.51,ST0003,Completed
ORD0103494,CUST014267,2023-07-02,P0064,1,79094.04,79094.04,ST0010,Completed
ORD0066184,CUST015085,2023-07-02,P0433,1,47084.89,47084.89,ST0015,Completed
ORD0113208,CUST007751,2023-07-02,P0343,2,17796.72,35593.44,ST0032,Completed
ORD0074268,CUST042929,2023-07-02,P0283,2,39794.85,79589.7,ST0009,Completed
ORD0179137,CUST014801,2023-07-02,P0331,1,39350.24,39350.24,ST0059,Completed
ORD0242652,CUST000726,2023-07-02,P0052,1,37385.02,37385.02,ST0033,Completed
ORD0169150,CUST004331,2023-07-02,P0064,1,79094.04,79094.04,ST0037,Completed
ORD0071468,CUST016971,2023-07-02,P0296,1,69009.13,69009.13,ST0037,Completed
ORD0070034,CUST002808,2023-07-02,P0438,1,30944.31,30944.31,ST0016,Completed
ORD0196647,CUST019923,2023-07-02,P0340,1,34497.9,34497.9,ST0014,Completed
ORD0103313,CUST037102,2023-07-02,P0069,1,35903.32,35903.32,ST0058,Completed
ORD0011831,CUST026616,2023-07-02,P0064,1,79094.04,79094.04,ST0005,Completed
ORD0201147,CUST008707,2023-07-02,P0015,1,16745.41,16745.41,ST0021,Completed
ORD0037683,CUST020175,2023-07-02,P0231,1,37540.12,37540.12,ST0011,Completed
ORD0122742,CUST019658,2023-07-02,P0541,1,127425.16,127425.16,ST0001,Completed
ORD0231081,CUST044711,2023-07-02,P0537,1,68577.21,68577.21,ST0055,Completed
ORD0152191,CUST027519,2023-07-02,P0244,1,38096.27,38096.27,ST0047,Completed
ORD0180579,CUST039196,2023-07-02,P0037,1,33188.18,33188.18,ST0017,Completed
ORD0057280,CUST039851,2023-07-02,P0507,1,130450.34,130450.34,ST0058,Completed
ORD0031175,CUST038593,2023-07-02,P0420,1,66607.94,66607.94,ST0017,Completed
ORD0233976,CUST000966,2023-07-02,P0202,1,60594.62,60594.62,ST0008,Completed
ORD0148897,CUST036041,2023-07-02,P0070,1,62279.06,62279.06,ST0007,Completed
ORD0226502,CUST022677,2023-07-02,P0094,1,52855.4,52855.4,ST0025,Completed
ORD0225168,CUST047461,2023-07-02,P0502,1,139245.67,139245.67,ST0002,Completed
ORD0050614,CUST048150,2023-07-02,P0487,1,33296.09,33296.09,ST0029,Completed
ORD0023890,CUST002193,2023-07-02,P0290,1,42096.47,42096.47,ST0007,Completed
ORD0144700,CUST049804,2023-07-02,P0432,1,53604.97,53604.97,ST0008,Completed
ORD0046715,CUST004870,2023-07-02,P0565,2,44634.73,89269.46,ST0034,Completed
ORD0002233,CUST015060,2023-07-02,P0562,1,116997.31,116997.31,ST0045,Completed
ORD0221298,CUST000181,2023-07-02,P0417,1,108368.48,108368.48,ST0029,Completed
ORD0003171,CUST031867,2023-07-02,P0238,1,159195.0,159195.0,ST0052,Completed
ORD0141358,CUST003201,2023-07-02,P0171,1,24215.93,24215.93,ST0021,Completed
ORD0032138,CUST031452,2023-07-02,P0475,1,31783.02,31783.02,ST0056,Completed
ORD0124294,CUST035135,2023-07-02,P0265,1,64406.04,64406.04,ST0055,Completed
ORD0218480,CUST018275,2023-07-02,P0281,1,69175.78,69175.78,ST0019,Completed
ORD0232251,CUST003102,2023-07-02,P0353,1,18553.92,18553.92,ST0036,Completed
ORD0122567,CUST008426,2023-07-02,P0007,1,19248.9,19248.9,ST0049,Completed
ORD0190156,CUST008654,2023-07-02,P0553,1,21246.91,21246.91,ST0022,Completed
ORD0094620,CUST048005,2023-07-02,P0364,1,41425.15,41425.15,ST0060,Completed
ORD0087186,CUST038483,2023-07-02,P0585,1,40608.16,40608.16,ST0015,Completed
ORD0134667,CUST031884,2023-07-02,P0112,1,74512.28,74512.28,ST0044,Completed
ORD0157831,CUST022173,2023-07-02,P0101,1,63852.38,63852.38,ST0055,Completed
ORD0179565,CUST031040,2023-07-02,P0263,1,52373.81,52373.81,ST0034,Completed
ORD0040479,CUST011646,2023-07-02,P0044,1,80479.93,80479.93,ST0029,Completed
ORD0035107,CUST035562,2023-07-02,P0118,2,50800.4,101600.8,ST0040,Completed
ORD0136299,CUST043869,2023-07-02,P0577,1,26363.0,26363.0,ST0027,Completed
ORD0174409,CUST045215,2023-07-02,P0540,1,105481.79,105481.79,ST0022,Completed
ORD0198964,CUST043224,2023-07-02,P0419,1,96048.89,96048.89,ST0043,Completed
ORD0076271,CUST018964,2023-07-02,P0436,1,107623.55,107623.55,ST0052,Completed
ORD0154029,CUST006393,2023-07-02,P0048,1,159764.3,159764.3,ST0035,Completed
ORD0117061,CUST032012,2023-07-02,P0017,1,26069.09,26069.09,ST0048,Completed
ORD0025764,CUST030604,2023-07-02,P0341,2,14481.81,28963.62,ST0031,Completed
ORD0027925,CUST008986,2023-07-02,P0532,1,149269.26,149269.26,ST0019,Completed
ORD0158825,CUST039903,2023-07-02,P0162,1,28752.78,28752.78,ST0053,Completed
ORD0107206,CUST031490,2023-07-02,P0385,1,103756.83,103756.83,ST0002,Completed
ORD0070194,CUST037709,2023-07-02,P0500,2,49043.61,98087.22,ST0016,Completed
ORD0213765,CUST041236,2023-07-02,P0169,1,38098.51,38098.51,ST0032,Completed
ORD0162236,CUST001955,2023-07-02,P0519,1,60047.38,60047.38,ST0011,Completed
ORD0099020,CUST049927,2023-07-02,P0560,1,32078.55,32078.55,ST0057,Completed
ORD0215232,CUST020868,2023-07-02,P0358,1,14199.52,14199.52,ST0010,Completed
ORD0115015,CUST022243,2023-07-02,P0079,1,96647.09,96647.09,ST0016,Completed
ORD0090724,CUST037732,2023-07-02,P0297,1,27430.16,27430.16,ST0019,Completed
ORD0131246,CUST026993,2023-07-02,P0323,1,35631.56,35631.56,ST0002,Completed
ORD0060778,CUST023216,2023-07-02,P0195,2,32186.07,64372.14,ST0008,Completed
ORD0196298,CUST029734,2023-07-02,P0329,1,36068.46,36068.46,ST0039,Completed
ORD0089659,CUST013634,2023-07-02,P0487,2,33296.09,66592.18,ST0022,Completed
ORD0085674,CUST040143,2023-07-02,P0440,1,125489.48,125489.48,ST0036,Completed
ORD0143697,CUST000409,2023-07-02,P0563,1,90983.1,90983.1,ST0026,Completed
ORD0078574,CUST031650,2023-07-02,P0121,1,18063.95,18063.95,ST0057,Completed
ORD0053671,CUST028396,2023-07-02,P0318,1,97665.59,97665.59,ST0014,Completed
ORD0147228,CUST001633,2023-07-02,P0040,1,65272.38,65272.38,ST0036,Completed
ORD0016947,CUST048863,2023-07-02,P0536,1,59022.01,59022.01,ST0031,Completed
ORD0065960,CUST021221,2023-07-02,P0440,1,125489.48,125489.48,ST0012,Completed
ORD0202035,CUST022400,2023-07-02,P0135,1,47611.3,47611.3,ST0035,Completed
ORD0153766,CUST031523,2023-07-02,P0222,1,19337.35,19337.35,ST0002,Completed
ORD0235294,CUST035651,2023-07-02,P0284,1,24420.18,24420.18,ST0057,Completed
ORD0114979,CUST008282,2023-07-02,P0042,2,28468.9,56937.8,ST0002,Completed
ORD0163449,CUST025426,2023-07-02,P0530,1,19499.68,19499.68,ST0002,Completed
ORD0228667,CUST023857,2023-07-02,P0498,1,90716.67,90716.67,ST0023,Completed
ORD0246921,CUST046565,2023-07-02,P0452,1,17278.29,17278.29,ST0049,Completed
ORD0077256,CUST008868,2023-07-02,P0458,2,18876.5,37753.0,ST0016,Completed
ORD0136236,CUST031393,2023-07-02,P0089,1,44635.83,44635.83,ST0012,Completed
ORD0123213,CUST027385,2023-07-02,P0076,1,39099.18,39099.18,ST0018,Completed
ORD0154442,CUST006116,2023-07-02,P0255,1,8872.43,8872.43,ST0041,Completed
ORD0075490,CUST011878,2023-07-02,P0140,1,29877.28,29877.28,ST0034,Completed
ORD0085644,CUST004992,2023-07-02,P0357,1,69798.24,69798.24,ST0052,Completed
ORD0163447,CUST022745,2023-07-02,P0512,1,23467.34,23467.34,ST0029,Completed
ORD0135186,CUST049943,2023-07-02,P0472,1,35897.99,35897.99,ST0051,Completed
ORD0060596,CUST020156,2023-07-02,P0232,1,66430.09,66430.09,ST0017,Completed
ORD0075811,CUST000196,2023-07-02,P0095,2,38707.09,77414.18,ST0040,Completed
ORD0029465,CUST030932,2023-07-02,P0440,1,125489.48,125489.48,ST0007,Completed
ORD0064826,CUST019512,2023-07-02,P0532,1,149269.26,149269.26,ST0053,Completed
ORD0097669,CUST015172,2023-07-02,P0387,1,75602.29,75602.29,ST0056,Completed
ORD0131751,CUST039053,2023-07-02,P0575,1,91485.77,91485.77,ST0031,Completed
ORD0215148,CUST003659,2023-07-02,P0447,1,34148.79,34148.79,ST0021,Completed
ORD0165578,CUST046710,2023-07-02,P0505,1,34101.49,34101.49,ST0059,Completed
ORD0084173,CUST001064,2023-07-02,P0148,1,18490.87,18490.87,ST0007,Completed
ORD0023296,CUST040715,2023-07-02,P0414,1,120201.18,120201.18,ST0005,Completed
ORD0145868,CUST019989,2023-07-02,P0016,1,58132.05,58132.05,ST0033,Completed
ORD0028314,CUST031145,2023-07-02,P0030,1,150841.26,150841.26,ST0007,Completed
ORD0017588,CUST002712,2023-07-02,P0160,1,22999.85,22999.85,ST0060,Completed
ORD0222569,CUST046251,2023-07-02,P0355,2,32377.32,64754.64,ST0055,Completed
ORD0233284,CUST005102,2023-07-02,P0383,1,112413.95,112413.95,ST0043,Completed
ORD0200374,CUST020237,2023-07-02,P0322,1,37294.38,37294.38,ST0010,Completed
ORD0247413,CUST021008,2023-07-02,P0421,1,53502.09,53502.09,ST0036,Completed
ORD0199115,CUST033499,2023-07-02,P0461,2,36199.17,72398.34,ST0003,Completed
ORD0029646,CUST018280,2023-07-02,P0213,1,124883.96,124883.96,ST0050,Completed
ORD0165375,CUST048012,2023-07-02,P0170,1,92823.06,92823.06,ST0020,Completed
ORD0153964,CUST019693,2023-07-02,P0174,1,145776.66,145776.66,ST0046,Completed
ORD0208566,CUST003429,2023-07-02,P0137,1,31208.87,31208.87,ST0035,Completed
ORD0126578,CUST024688,2023-07-02,P0534,1,66041.98,66041.98,ST0057,Completed
ORD0022570,CUST044508,2023-07-02,P0429,1,142373.76,142373.76,ST0060,Completed
ORD0072373,CUST010383,2023-07-02,P0306,1,40377.58,40377.58,ST0003,Completed
ORD0006202,CUST020651,2023-07-02,P0095,1,38707.09,38707.09,ST0032,Completed
ORD0013671,CUST009893,2023-07-02,P0288,1,37853.51,37853.51,ST0034,Completed
ORD0160623,CUST033460,2023-07-02,P0347,2,19676.68,39353.36,ST0058,Completed
ORD0066583,CUST008979,2023-07-02,P0132,1,28783.72,28783.72,ST0040,Completed
ORD0160852,CUST038018,2023-07-02,P0552,1,25661.46,25661.46,ST0041,Completed
ORD0249399,CUST046079,2023-07-02,P0373,1,28850.46,28850.46,ST0002,Completed
ORD0088591,CUST003693,2023-07-02,P0293,1,96703.93,96703.93,ST0050,Completed
ORD0186244,CUST016774,2023-07-02,P0298,1,13924.89,13924.89,ST0044,Completed
ORD0035008,CUST009170,2023-07-02,P0156,1,28979.02,28979.02,ST0005,Completed
ORD0018945,CUST023493,2023-07-02,P0079,1,96647.09,96647.09,ST0016,Completed
ORD0226056,CUST037489,2023-07-02,P0378,1,126447.29,126447.29,ST0057,Completed
ORD0232529,CUST002125,2023-07-02,P0241,1,93967.71,93967.71,ST0005,Completed
ORD0160013,CUST026167,2023-07-02,P0136,1,45015.32,45015.32,ST0024,Completed
ORD0024701,CUST007802,2023-07-02,P0328,1,9197.35,9197.35,ST0021,Completed
ORD0156589,CUST020927,2023-07-02,P0338,1,65838.09,65838.09,ST0023,Completed
ORD0120479,CUST015424,2023-07-02,P0435,1,118315.71,118315.71,ST0014,Completed
ORD0241662,CUST021298,2023-07-02,P0129,1,18256.26,18256.26,ST0053,Completed
ORD0097081,CUST027210,2023-07-02,P0211,1,21336.97,21336.97,ST0045,Completed
ORD0109582,CUST028848,2023-07-02,P0048,1,159764.3,159764.3,ST0052,Completed
ORD0177420,CUST017451,2023-07-02,P0127,2,17356.07,34712.14,ST0034,Completed
ORD0164738,CUST022115,2023-07-02,P0502,1,139245.67,139245.67,ST0023,Completed
ORD0008793,CUST027819,2023-07-03,P0155,1,24340.03,24340.03,ST0005,Completed
ORD0048141,CUST006072,2023-07-03,P0009,2,36797.84,73595.68,ST0005,Completed
ORD0238208,CUST009544,2023-07-03,P0208,2,29845.39,59690.78,ST0038,Completed
ORD0088480,CUST044289,2023-07-03,P0434,1,85249.94,85249.94,ST0007,Completed
ORD0144073,CUST043694,2023-07-03,P0194,1,11601.88,11601.88,ST0020,Completed
ORD0121085,CUST011828,2023-07-03,P0024,1,62613.04,62613.04,ST0026,Completed
ORD0116547,CUST034686,2023-07-03,P0225,2,26386.3,52772.6,ST0042,Completed
ORD0099958,CUST020967,2023-07-03,P0059,1,100786.8,100786.8,ST0001,Completed
ORD0095162,CUST007622,2023-07-03,P0581,1,26971.46,26971.46,ST0017,Completed
ORD0215797,CUST028665,2023-07-03,P0065,2,46149.18,92298.36,ST0052,Completed
ORD0166182,CUST011629,2023-07-03,P0590,1,30476.83,30476.83,ST0018,Completed
ORD0155818,CUST013198,2023-07-03,P0385,1,103756.83,103756.83,ST0044,Completed
ORD0238038,CUST047996,2023-07-03,P0296,1,69009.13,69009.13,ST0028,Completed
ORD0233778,CUST020998,2023-07-03,P0498,1,90716.67,90716.67,ST0023,Completed
ORD0144779,CUST031216,2023-07-03,P0562,1,116997.31,116997.31,ST0002,Completed
ORD0188340,CUST020245,2023-07-03,P0240,1,59625.27,59625.27,ST0038,Completed
ORD0202151,CUST028397,2023-07-03,P0518,1,137521.67,137521.67,ST0025,Completed
ORD0097666,CUST038494,2023-07-03,P0422,2,23948.91,47897.82,ST0055,Completed
ORD0103777,CUST022149,2023-07-03,P0087,1,50724.08,50724.08,ST0023,Completed
ORD0036688,CUST035624,2023-07-03,P0524,1,92610.74,92610.74,ST0029,Completed
ORD0225363,CUST039446,2023-07-03,P0480,1,158745.34,158745.34,ST0060,Completed
ORD0182683,CUST035729,2023-07-03,P0271,1,75236.85,75236.85,ST0005,Completed
ORD0036618,CUST029261,2023-07-03,P0471,1,21494.22,21494.22,ST0021,Completed
ORD0194592,CUST046900,2023-07-03,P0114,1,156693.31,156693.31,ST0045,Completed
ORD0037473,CUST039918,2023-07-03,P0533,1,63792.3,63792.3,ST0026,Completed
ORD0009108,CUST004660,2023-07-03,P0213,1,124883.96,124883.96,ST0016,Completed
ORD0085970,CUST018231,2023-07-03,P0600,1,29611.88,29611.88,ST0051,Completed
ORD0217703,CUST012593,2023-07-03,P0113,1,28165.77,28165.77,ST0003,Completed
ORD0053929,CUST009891,2023-07-03,P0183,1,28393.52,28393.52,ST0041,Completed
ORD0174786,CUST028436,2023-07-03,P0233,1,63681.62,63681.62,ST0019,Completed
ORD0084699,CUST008145,2023-07-03,P0013,2,16249.87,32499.74,ST0033,Completed
ORD0244503,CUST006751,2023-07-03,P0578,2,26720.8,53441.6,ST0048,Completed
ORD0101455,CUST046074,2023-07-03,P0283,1,39794.85,39794.85,ST0021,Completed
ORD0078754,CUST039889,2023-07-03,P0148,1,18490.87,18490.87,ST0028,Completed
ORD0095229,CUST000882,2023-07-03,P0549,1,35439.74,35439.74,ST0035,Completed
ORD0157119,CUST024715,2023-07-03,P0562,1,116997.31,116997.31,ST0026,Completed
ORD0155075,CUST006366,2023-07-03,P0297,1,27430.16,27430.16,ST0045,Completed
ORD0115487,CUST000016,2023-07-03,P0318,1,97665.59,97665.59,ST0048,Completed
ORD0244029,CUST039624,2023-07-03,P0571,1,34603.34,34603.34,ST0040,Completed
ORD0107010,CUST025530,2023-07-03,P0221,1,58469.52,58469.52,ST0039,Completed
ORD0235178,CUST039891,2023-07-03,P0600,1,29611.88,29611.88,ST0029,Completed
ORD0018859,CUST038265,2023-07-03,P0409,1,19346.55,19346.55,ST0010,Completed
ORD0169882,CUST040038,2023-07-03,P0125,1,12929.88,12929.88,ST0026,Completed
ORD0033504,CUST020176,2023-07-03,P0282,1,91208.38,91208.38,ST0023,Completed
ORD0228401,CUST031670,2023-07-03,P0122,1,50116.83,50116.83,ST0004,Completed
ORD0016585,CUST019593,2023-07-03,P0498,1,90716.67,90716.67,ST0009,Completed
ORD0224995,CUST008756,2023-07-03,P0278,1,15263.9,15263.9,ST0003,Completed
ORD0151439,CUST030637,2023-07-03,P0545,1,38442.63,38442.63,ST0015,Completed
ORD0156950,CUST043408,2023-07-03,P0422,1,23948.91,23948.91,ST0017,Completed
ORD0148751,CUST044360,2023-07-03,P0341,1,14481.81,14481.81,ST0006,Completed
ORD0062664,CUST012698,2023-07-03,P0154,1,82594.56,82594.56,ST0012,Completed
ORD0040747,CUST032960,2023-07-03,P0305,1,23367.4,23367.4,ST0019,Completed
ORD0041772,CUST001166,2023-07-03,P0021,1,9435.51,9435.51,ST0042,Completed
ORD0114822,CUST019989,2023-07-03,P0454,1,78564.86,78564.86,ST0030,Completed
ORD0162000,CUST009972,2023-07-03,P0185,1,70357.52,70357.52,ST0005,Completed
ORD0027363,CUST037065,2023-07-03,P0507,1,130450.34,130450.34,ST0044,Completed
ORD0126029,CUST000356,2023-07-03,P0497,1,62487.35,62487.35,ST0008,Completed
ORD0130474,CUST034197,2023-07-03,P0092,1,53678.5,53678.5,ST0015,Completed
ORD0212680,CUST041755,2023-07-03,P0518,1,137521.67,137521.67,ST0032,Completed
ORD0191446,CUST040411,2023-07-03,P0313,1,64701.52,64701.52,ST0028,Completed
ORD0057691,CUST015722,2023-07-03,P0488,2,42695.81,85391.62,ST0028,Completed
ORD0142548,CUST029670,2023-07-03,P0061,1,24440.4,24440.4,ST0001,Completed
ORD0018382,CUST002374,2023-07-03,P0471,1,21494.22,21494.22,ST0018,Completed
ORD0181298,CUST020566,2023-07-03,P0235,1,61446.94,61446.94,ST0037,Completed
ORD0072240,CUST006807,2023-07-03,P0274,1,25377.43,25377.43,ST0019,Completed
ORD0106873,CUST014871,2023-07-03,P0177,1,30819.97,30819.97,ST0050,Completed
ORD0003753,CUST014145,2023-07-03,P0371,1,151196.06,151196.06,ST0038,Completed
ORD0093123,CUST002552,2023-07-03,P0242,1,16305.81,16305.81,ST0038,Completed
ORD0085758,CUST036418,2023-07-03,P0350,1,131485.97,131485.97,ST0037,Completed
ORD0017255,CUST040936,2023-07-03,P0299,1,11610.23,11610.23,ST0039,Completed
ORD0175732,CUST049746,2023-07-03,P0485,1,14235.89,14235.89,ST0044,Completed
ORD0130659,CUST013732,2023-07-03,P0410,1,68583.71,68583.71,ST0038,Completed
ORD0200212,CUST026061,2023-07-03,P0047,1,47694.22,47694.22,ST0013,Completed
ORD0126081,CUST018363,2023-07-03,P0212,1,29435.88,29435.88,ST0024,Completed
ORD0166053,CUST029436,2023-07-03,P0286,2,51045.35,102090.7,ST0023,Completed
ORD0163282,CUST021263,2023-07-03,P0512,2,23467.34,46934.68,ST0045,Completed
ORD0109474,CUST039940,2023-07-03,P0458,2,18876.5,37753.0,ST0021,Completed
ORD0104351,CUST035006,2023-07-03,P0069,1,35903.32,35903.32,ST0036,Completed
ORD0101595,CUST005998,2023-07-03,P0038,1,142857.7,142857.7,ST0054,Completed
ORD0233169,CUST043378,2023-07-03,P0156,1,28979.02,28979.02,ST0020,Completed
ORD0093179,CUST017367,2023-07-03,P0535,1,45717.23,45717.23,ST0012,Completed
ORD0096669,CUST046811,2023-07-03,P0233,1,63681.62,63681.62,ST0053,Completed
ORD0110538,CUST019756,2023-07-03,P0012,1,66598.7,66598.7,ST0025,Completed
ORD0086120,CUST027159,2023-07-03,P0379,1,16612.04,16612.04,ST0021,Completed
ORD0029638,CUST015667,2023-07-03,P0204,1,53007.74,53007.74,ST0056,Completed
ORD0096193,CUST023860,2023-07-03,P0534,1,66041.98,66041.98,ST0009,Completed
ORD0016722,CUST004563,2023-07-03,P0439,2,37290.0,74580.0,ST0044,Completed
ORD0175661,CUST015525,2023-07-03,P0313,1,64701.52,64701.52,ST0008,Completed
ORD0117984,CUST033923,2023-07-03,P0114,1,156693.31,156693.31,ST0018,Completed
ORD0029796,CUST025481,2023-07-03,P0192,1,51801.71,51801.71,ST0001,Completed
ORD0140765,CUST035826,2023-07-03,P0511,1,32459.11,32459.11,ST0025,Completed
ORD0205435,CUST008320,2023-07-03,P0404,2,9374.62,18749.24,ST0057,Completed
ORD0054682,CUST000987,2023-07-03,P0491,2,46028.43,92056.86,ST0031,Completed
ORD0245319,CUST013777,2023-07-03,P0337,1,60352.16,60352.16,ST0021,Completed
ORD0166139,CUST036536,2023-07-03,P0492,1,78844.58,78844.58,ST0040,Completed
ORD0195677,CUST022069,2023-07-03,P0278,1,15263.9,15263.9,ST0035,Completed
ORD0058223,CUST008278,2023-07-03,P0537,1,68577.21,68577.21,ST0020,Completed
ORD0024646,CUST032331,2023-07-03,P0455,1,59951.3,59951.3,ST0012,Completed
ORD0127098,CUST025282,2023-07-03,P0455,1,59951.3,59951.3,ST0005,Completed
ORD0243921,CUST018411,2023-07-03,P0338,1,65838.09,65838.09,ST0057,Completed
ORD0221222,CUST034174,2023-07-03,P0413,1,140853.91,140853.91,ST0042,Completed
ORD0001750,CUST047435,2023-07-03,P0059,1,100786.8,100786.8,ST0050,Completed
ORD0064161,CUST049033,2023-07-03,P0427,1,36218.42,36218.42,ST0009,Completed
ORD0080787,CUST000767,2023-07-03,P0553,1,21246.91,21246.91,ST0010,Completed
ORD0086317,CUST025556,2023-07-03,P0361,1,16173.74,16173.74,ST0027,Completed
ORD0154153,CUST018411,2023-07-03,P0273,1,96681.38,96681.38,ST0008,Completed
ORD0140256,CUST017877,2023-07-03,P0247,1,49308.34,49308.34,ST0012,Completed
ORD0213624,CUST012907,2023-07-03,P0164,1,83027.08,83027.08,ST0034,Completed
ORD0136582,CUST024958,2023-07-03,P0354,1,35193.47,35193.47,ST0001,Completed
ORD0122936,CUST000589,2023-07-03,P0061,1,24440.4,24440.4,ST0034,Completed
ORD0092510,CUST043401,2023-07-03,P0558,1,37210.02,37210.02,ST0044,Completed
ORD0086324,CUST042727,2023-07-03,P0073,1,42654.16,42654.16,ST0043,Completed
ORD0182665,CUST025970,2023-07-03,P0078,1,27895.4,27895.4,ST0030,Completed
ORD0024028,CUST022342,2023-07-03,P0244,1,38096.27,38096.27,ST0029,Completed
ORD0223670,CUST012119,2023-07-03,P0331,1,39350.24,39350.24,ST0006,Completed
ORD0242967,CUST037451,2023-07-03,P0029,1,23660.43,23660.43,ST0016,Completed
ORD0172451,CUST013908,2023-07-03,P0550,1,23889.97,23889.97,ST0038,Completed
ORD0091237,CUST014024,2023-07-03,P0099,1,105512.4,105512.4,ST0001,Completed
ORD0163857,CUST016854,2023-07-03,P0381,1,62842.46,62842.46,ST0059,Completed
ORD0124556,CUST018604,2023-07-03,P0309,1,65037.48,65037.48,ST0052,Completed
ORD0206413,CUST008136,2023-07-03,P0006,1,18960.62,18960.62,ST0010,Completed
ORD0214504,CUST032537,2023-07-03,P0137,2,31208.87,62417.74,ST0037,Completed
ORD0185683,CUST005151,2023-07-03,P0311,1,79265.28,79265.28,ST0002,Completed
ORD0194927,CUST013498,2023-07-03,P0593,1,9714.62,9714.62,ST0009,Completed
ORD0016024,CUST049824,2023-07-03,P0351,1,57433.97,57433.97,ST0026,Completed
ORD0071400,CUST014914,2023-07-03,P0598,1,31434.28,31434.28,ST0057,Completed
ORD0218022,CUST002737,2023-07-03,P0126,1,85523.52,85523.52,ST0054,Completed
ORD0205516,CUST037410,2023-07-03,P0249,1,53649.69,53649.69,ST0044,Completed
ORD0066094,CUST000133,2023-07-03,P0085,1,54296.07,54296.07,ST0057,Completed
ORD0108427,CUST015165,2023-07-03,P0045,1,66443.69,66443.69,ST0054,Completed
ORD0024083,CUST000449,2023-07-03,P0249,1,53649.69,53649.69,ST0049,Completed
ORD0234563,CUST008710,2023-07-03,P0551,2,33111.72,66223.44,ST0026,Completed
ORD0228242,CUST005962,2023-07-03,P0594,1,48646.17,48646.17,ST0020,Completed
ORD0126937,CUST037329,2023-07-03,P0139,1,95238.24,95238.24,ST0028,Completed
ORD0061430,CUST005973,2023-07-03,P0463,1,28663.68,28663.68,ST0013,Completed
